,Access_Level,Training_Completed,Code_postal,Email_Domain,EmployeeTargeted,Gender,Social_Media,behaviorPattern2,peerUsageMetric6,usageMetric2,usageMetric5,fraudTraining
7399,2,0.0,54997,ox.ac.uk,0.0,0,1.0,1,3,1,6,0
11641,5,1.0,24999,google.co.uk,1.0,1,0.0,0,2,0,2,0
7452,0,1.0,10000,si.edu,1.0,1,0.0,1,5,0,6,1
4588,6,0.0,39998,slideshare.net,1.0,0,2.0,3,1,1,1,0
6242,2,0.0,39998,google.co.uk,1.0,1,0.0,0,5,1,5,1
7551,5,1.0,39998,ehow.com,0.0,1,1.0,0,2,2,6,0
12765,7,1.0,84995,si.edu,0.0,0,2.0,1,0,0,7,1
10824,5,0.0,10000,google.co.uk,1.0,0,0.0,0,0,0,7,1
10862,7,1.0,24999,si.edu,1.0,1,1.0,1,0,1,2,1
4640,3,0.0,10000,ox.ac.uk,1.0,0,2.0,2,1,0,3,0
10810,4,1.0,10000,slideshare.net,1.0,1,1.0,0,5,0,1,0
1165,1,0.0,10000,ehow.com,1.0,1,1.0,1,6,0,1,1
5654,4,0.0,10000,nsw.gov.au,1.0,0,1.0,1,3,0,1,0
11331,0,0.0,39998,nsw.gov.au,1.0,0,1.0,1,6,1,0,0
788,4,0.0,54997,ox.ac.uk,0.0,0,0.0,0,6,0,6,1
13650,5,1.0,10000,si.edu,1.0,0,2.0,1,2,0,4,0
9420,5,0.0,10000,si.edu,1.0,1,1.0,0,4,0,1,0
7430,1,1.0,39998,slideshare.net,1.0,0,0.0,1,3,3,7,0
1935,2,0.0,10000,ox.ac.uk,1.0,0,2.0,3,4,0,2,0
10960,5,1.0,10000,si.edu,1.0,1,0.0,2,4,2,3,1
8595,3,1.0,54997,si.edu,1.0,1,1.0,3,1,2,3,1
12439,2,1.0,84995,,0.0,0,1.0,1,5,0,4,1
11114,4,0.0,10000,ehow.com,1.0,1,4.0,1,1,0,0,0
4840,4,1.0,54997,slideshare.net,1.0,0,0.0,3,2,1,6,1
8037,1,1.0,10000,slideshare.net,1.0,0,1.0,2,3,1,2,0
4534,2,1.0,10000,si.edu,1.0,0,0.0,0,6,0,4,0
9415,3,0.0,10000,si.edu,1.0,0,0.0,1,0,0,5,0
7676,1,1.0,24999,si.edu,1.0,0,2.0,1,2,1,3,0
10102,6,1.0,10000,si.edu,1.0,1,0.0,2,4,0,4,1
11195,1,1.0,10000,slideshare.net,1.0,0,0.0,2,5,1,0,1
2583,3,0.0,54997,si.edu,0.0,0,0.0,0,4,0,2,0
4857,2,0.0,10000,ehow.com,1.0,1,,0,1,1,2,1
3669,5,0.0,24999,slideshare.net,1.0,1,2.0,1,3,3,6,0
160,2,1.0,24999,si.edu,1.0,1,1.0,1,3,0,4,0
9373,3,1.0,10000,google.co.uk,1.0,1,1.0,2,2,0,6,0
10928,1,1.0,10000,ox.ac.uk,1.0,1,0.0,0,3,0,3,1
5797,2,1.0,10000,ehow.com,1.0,1,1.0,2,5,1,4,1
12385,6,0.0,39998,si.edu,1.0,0,0.0,2,6,0,1,0
12685,3,1.0,54997,ox.ac.uk,0.0,1,1.0,0,6,0,6,1
1355,6,0.0,24999,si.edu,1.0,0,0.0,0,6,0,0,0
7548,1,1.0,39998,si.edu,1.0,1,1.0,2,0,2,1,0
10944,1,0.0,84995,si.edu,0.0,1,1.0,0,4,1,6,0
5020,2,1.0,24999,slideshare.net,1.0,1,1.0,0,2,2,1,1
3632,2,1.0,84995,slideshare.net,0.0,0,0.0,2,6,0,0,0
5395,3,1.0,24999,si.edu,0.0,0,0.0,0,6,0,5,0
6568,1,0.0,10000,slideshare.net,1.0,1,0.0,0,1,0,0,1
5926,5,1.0,10000,google.co.uk,1.0,0,0.0,0,5,0,5,0
3015,6,0.0,39998,google.co.uk,1.0,1,1.0,1,4,2,6,1
4158,5,0.0,84995,ox.ac.uk,0.0,1,2.0,1,1,0,0,1
8702,5,0.0,24999,slideshare.net,1.0,1,0.0,0,5,1,3,1
2503,3,0.0,39998,si.edu,1.0,1,1.0,1,4,0,0,0
12800,6,0.0,24999,si.edu,1.0,0,1.0,1,3,2,6,1
10880,2,1.0,10000,ehow.com,1.0,1,2.0,1,2,0,7,0
4243,4,0.0,54997,ox.ac.uk,0.0,0,0.0,1,4,0,4,0
6618,3,0.0,24999,ehow.com,1.0,0,1.0,0,4,0,6,0
6664,0,0.0,10000,si.edu,1.0,1,0.0,0,2,4,0,0
2407,1,0.0,54997,slideshare.net,1.0,1,2.0,2,2,1,0,1
7464,2,0.0,24999,slideshare.net,1.0,0,2.0,0,1,1,5,0
13979,1,0.0,10000,ox.ac.uk,1.0,1,2.0,2,2,0,0,1
13779,1,0.0,24999,slideshare.net,1.0,1,0.0,2,0,0,4,0
10776,4,0.0,24999,ehow.com,1.0,0,0.0,1,1,0,4,1
1577,5,1.0,84995,slideshare.net,0.0,1,0.0,0,0,0,3,1
12153,3,0.0,10000,slideshare.net,1.0,0,0.0,0,1,1,7,1
9956,2,0.0,10000,si.edu,1.0,0,,1,0,1,7,1
5929,2,1.0,54997,slideshare.net,0.0,0,1.0,0,5,1,6,1
1265,2,0.0,24999,si.edu,0.0,0,1.0,2,1,1,6,0
9319,0,0.0,24999,slideshare.net,1.0,1,0.0,1,2,1,5,1
9193,1,1.0,84995,si.edu,0.0,1,1.0,0,0,1,2,1
8361,1,0.0,10000,ox.ac.uk,1.0,1,2.0,2,5,0,0,0
8434,3,0.0,84995,si.edu,0.0,0,2.0,3,4,1,1,0
11686,4,0.0,39998,si.edu,0.0,0,0.0,2,5,0,4,0
3121,3,1.0,84995,si.edu,0.0,1,1.0,2,3,1,0,1
283,2,0.0,39998,si.edu,1.0,1,4.0,0,5,0,6,0
9259,2,1.0,84995,ehow.com,0.0,0,1.0,0,5,0,6,1
12038,7,1.0,39998,ox.ac.uk,1.0,1,1.0,1,3,0,6,1
13045,2,0.0,84995,si.edu,0.0,0,1.0,4,5,0,5,1
4255,2,0.0,39998,google.co.uk,1.0,1,1.0,2,4,1,4,0
5850,4,0.0,39998,ox.ac.uk,0.0,0,1.0,1,0,0,4,0
10725,1,1.0,24999,nsw.gov.au,1.0,0,1.0,2,1,0,4,0
1009,2,1.0,24999,si.edu,1.0,1,0.0,1,4,2,5,1
3184,0,1.0,54997,slideshare.net,0.0,0,0.0,2,3,0,3,1
8889,3,1.0,10000,google.co.uk,1.0,0,2.0,0,4,0,3,0
4704,4,1.0,24999,si.edu,1.0,0,1.0,1,5,1,1,0
13747,1,0.0,54997,si.edu,0.0,0,2.0,1,6,0,7,0
2730,0,1.0,39998,si.edu,0.0,0,0.0,1,0,0,6,0
12166,2,0.0,54997,google.co.uk,1.0,0,0.0,0,0,1,2,0
5383,3,1.0,10000,slideshare.net,1.0,0,0.0,2,5,1,1,0
8999,5,1.0,84995,si.edu,0.0,1,1.0,0,5,0,7,1
3978,3,0.0,54997,ox.ac.uk,1.0,0,0.0,1,5,1,0,0
9907,3,0.0,69996,,1.0,1,0.0,0,5,3,2,1
4034,3,0.0,84995,ox.ac.uk,0.0,0,1.0,1,3,1,1,1
702,3,1.0,39998,si.edu,1.0,0,0.0,2,2,2,0,0
13936,3,1.0,24999,si.edu,1.0,0,1.0,0,4,0,6,1
6750,3,,10000,nsw.gov.au,1.0,1,0.0,1,4,0,0,1
10111,4,0.0,10000,si.edu,1.0,1,0.0,0,2,0,6,0
4323,4,0.0,24999,slideshare.net,1.0,1,3.0,1,2,1,2,0
12251,1,0.0,24999,slideshare.net,1.0,0,0.0,3,4,1,5,0
3867,3,0.0,39998,google.co.uk,0.0,0,0.0,0,6,0,4,0
3395,1,1.0,84995,si.edu,0.0,0,0.0,1,4,3,6,1
11535,3,1.0,10000,nsw.gov.au,1.0,1,0.0,1,5,1,3,1
590,0,1.0,39998,nsw.gov.au,1.0,1,1.0,1,2,2,2,1
909,1,1.0,24999,si.edu,1.0,1,0.0,1,2,0,3,1
12494,0,0.0,39998,si.edu,0.0,0,1.0,0,1,0,4,1
12654,3,0.0,10000,slideshare.net,1.0,1,1.0,1,5,2,3,0
9705,4,1.0,69996,si.edu,1.0,0,0.0,2,3,0,6,0
9164,6,1.0,10000,si.edu,1.0,0,2.0,0,6,0,7,0
2505,3,1.0,24999,ehow.com,1.0,0,0.0,1,5,3,1,0
6280,3,1.0,10000,slideshare.net,1.0,0,0.0,4,6,1,1,0
7495,3,0.0,24999,si.edu,1.0,0,1.0,0,0,1,7,0
2844,2,1.0,39998,,0.0,0,0.0,2,0,2,7,0
4409,7,1.0,84995,si.edu,0.0,1,1.0,0,5,0,5,0
6685,2,1.0,10000,ox.ac.uk,1.0,0,1.0,2,5,0,6,1
9157,2,1.0,54997,ehow.com,1.0,1,0.0,0,3,2,6,1
11902,2,1.0,24999,slideshare.net,1.0,0,1.0,1,4,1,3,1
2997,3,1.0,10000,si.edu,1.0,0,0.0,0,2,0,6,0
3666,4,0.0,10000,ehow.com,1.0,1,1.0,1,3,2,7,0
9988,1,1.0,54997,nsw.gov.au,1.0,1,1.0,0,2,1,2,0
305,5,0.0,24999,si.edu,1.0,0,1.0,1,6,3,7,0
7919,1,1.0,24999,si.edu,1.0,1,0.0,0,2,1,1,0
7063,3,0.0,24999,,1.0,0,1.0,0,0,1,1,1
7598,1,0.0,10000,ox.ac.uk,1.0,1,1.0,0,2,2,4,0
10477,6,1.0,69996,ox.ac.uk,1.0,0,1.0,0,0,0,0,1
9566,4,1.0,10000,si.edu,1.0,1,0.0,1,0,0,4,0
4374,2,0.0,24999,ox.ac.uk,1.0,0,2.0,1,6,1,1,0
8403,1,1.0,24999,ehow.com,1.0,1,0.0,1,5,0,3,0
3480,0,1.0,10000,ehow.com,1.0,0,1.0,1,0,1,3,0
5031,1,0.0,84995,google.co.uk,0.0,0,0.0,0,6,1,2,1
11638,1,0.0,10000,ox.ac.uk,1.0,0,0.0,0,5,2,4,0
6003,0,1.0,10000,slideshare.net,1.0,0,,4,6,2,1,1
10585,3,0.0,24999,si.edu,0.0,0,2.0,2,3,0,2,1
9877,4,0.0,10000,,1.0,1,0.0,3,0,0,2,0
8149,3,0.0,39998,slideshare.net,0.0,0,1.0,1,5,0,6,0
13703,4,0.0,10000,si.edu,1.0,1,5.0,0,6,0,2,1
1572,5,1.0,39998,ox.ac.uk,1.0,1,0.0,2,2,0,1,0
12588,1,0.0,10000,ehow.com,1.0,1,,0,0,2,3,0
13443,5,0.0,84995,si.edu,0.0,1,2.0,0,2,0,2,1
13619,3,1.0,10000,ox.ac.uk,1.0,0,1.0,0,0,0,2,0
7214,1,0.0,39998,si.edu,0.0,0,1.0,0,3,0,6,1
1074,4,1.0,39998,si.edu,1.0,1,1.0,0,2,1,1,1
1775,4,1.0,39998,si.edu,1.0,0,0.0,0,2,1,1,0
910,3,0.0,69996,nsw.gov.au,1.0,1,0.0,0,4,2,2,1
9212,1,1.0,69996,slideshare.net,1.0,1,0.0,2,4,2,6,0
9896,3,1.0,10000,si.edu,1.0,0,0.0,2,3,1,5,1
928,1,0.0,10000,si.edu,1.0,0,1.0,3,4,0,1,1
1774,1,1.0,24999,slideshare.net,1.0,1,1.0,0,6,0,3,0
1443,6,1.0,10000,si.edu,1.0,1,2.0,2,4,0,7,0
10568,4,1.0,54997,si.edu,0.0,0,1.0,1,0,2,4,1
3277,1,1.0,10000,slideshare.net,1.0,1,1.0,1,4,0,7,0
6331,0,0.0,24999,ox.ac.uk,1.0,0,1.0,0,4,0,2,1
13649,1,1.0,10000,nsw.gov.au,1.0,0,2.0,2,6,0,5,1
9833,2,0.0,10000,slideshare.net,1.0,1,0.0,0,1,0,3,0
10594,6,1.0,24999,si.edu,1.0,1,2.0,0,4,1,3,1
2462,2,0.0,10000,nsw.gov.au,1.0,0,1.0,2,1,0,6,0
3686,0,0.0,39998,slideshare.net,0.0,0,0.0,0,6,0,7,1
7393,6,0.0,69996,ox.ac.uk,0.0,0,0.0,1,6,1,4,1
11877,2,1.0,24999,si.edu,1.0,0,0.0,1,4,0,1,0
11689,0,1.0,10000,google.co.uk,1.0,0,0.0,1,0,3,3,1
13289,2,1.0,10000,,1.0,0,2.0,2,1,1,0,0
5813,3,1.0,84995,ox.ac.uk,0.0,0,0.0,0,0,0,3,1
12223,1,1.0,39998,si.edu,0.0,0,0.0,2,1,2,3,1
6763,1,1.0,10000,si.edu,0.0,0,1.0,1,5,0,5,1
6,0,0.0,24999,si.edu,1.0,0,3.0,1,4,1,5,1
4522,1,0.0,39998,slideshare.net,1.0,0,0.0,1,4,1,0,0
11194,4,0.0,39998,slideshare.net,1.0,0,2.0,0,6,3,5,0
1959,2,1.0,39998,nsw.gov.au,1.0,1,2.0,1,1,2,5,0
10694,2,0.0,10000,si.edu,1.0,0,0.0,0,4,0,5,1
3046,3,0.0,24999,slideshare.net,1.0,0,1.0,0,3,1,3,0
3049,5,0.0,24999,si.edu,1.0,1,0.0,1,4,0,7,0
4426,6,1.0,54997,si.edu,1.0,1,2.0,1,2,1,2,1
12174,4,0.0,10000,slideshare.net,1.0,0,0.0,0,2,0,5,0
6488,4,1.0,24999,slideshare.net,1.0,0,0.0,0,4,0,3,0
11676,0,1.0,10000,slideshare.net,1.0,1,1.0,0,4,2,5,0
1274,1,1.0,39998,google.co.uk,1.0,0,0.0,1,1,0,1,0
3652,3,1.0,39998,slideshare.net,1.0,1,0.0,0,0,1,4,1
11883,2,0.0,84995,ox.ac.uk,1.0,1,1.0,1,4,1,0,1
8243,1,1.0,84995,ehow.com,0.0,0,0.0,0,1,1,6,0
5884,0,1.0,10000,si.edu,1.0,0,1.0,0,6,3,7,0
12843,1,0.0,10000,google.co.uk,1.0,0,1.0,1,4,2,6,0
3268,2,1.0,54997,ehow.com,1.0,1,0.0,0,3,0,0,0
4085,0,1.0,10000,si.edu,1.0,1,1.0,0,6,0,1,0
6727,3,1.0,10000,ehow.com,1.0,1,1.0,1,4,0,7,1
5770,0,1.0,54997,si.edu,1.0,1,2.0,0,0,0,3,0
3296,2,1.0,39998,slideshare.net,1.0,1,1.0,1,6,2,6,1
11696,7,0.0,24999,google.co.uk,1.0,1,0.0,0,5,1,6,0
7444,1,0.0,10000,si.edu,1.0,0,1.0,2,4,0,7,0
1016,2,1.0,39998,slideshare.net,1.0,1,1.0,0,5,2,6,0
6973,1,0.0,39998,nsw.gov.au,1.0,1,1.0,1,2,0,0,1
10638,1,1.0,24999,ox.ac.uk,1.0,1,3.0,0,4,0,2,0
12192,5,1.0,39998,si.edu,1.0,1,0.0,2,6,0,0,0
13963,4,1.0,84995,si.edu,0.0,1,0.0,0,4,1,6,1
5713,2,1.0,10000,si.edu,1.0,0,1.0,0,4,2,6,1
5775,6,1.0,10000,ox.ac.uk,1.0,1,0.0,2,2,0,5,1
3958,3,0.0,54997,google.co.uk,1.0,1,0.0,2,6,0,4,1
9467,0,1.0,10000,nsw.gov.au,1.0,0,1.0,0,6,2,1,1
7315,2,1.0,24999,si.edu,1.0,1,0.0,3,5,0,5,0
11593,2,0.0,24999,slideshare.net,1.0,0,1.0,1,6,1,5,1
286,3,0.0,10000,si.edu,1.0,0,1.0,3,4,0,4,0
10956,3,1.0,10000,si.edu,1.0,0,3.0,2,4,1,2,0
11157,0,0.0,39998,ox.ac.uk,1.0,1,2.0,0,5,1,6,1
2989,2,0.0,39998,ehow.com,0.0,0,1.0,0,1,0,7,0
8307,3,0.0,24999,nsw.gov.au,1.0,0,1.0,0,2,2,7,0
10777,1,,24999,ox.ac.uk,0.0,1,1.0,0,4,1,2,1
5247,1,0.0,24999,slideshare.net,0.0,0,0.0,2,6,0,6,1
13701,1,1.0,24999,google.co.uk,1.0,1,2.0,1,1,1,2,0
12392,4,1.0,10000,si.edu,1.0,1,3.0,0,1,0,0,1
5988,0,1.0,84995,slideshare.net,1.0,1,2.0,1,1,1,0,0
12276,5,0.0,39998,slideshare.net,0.0,0,1.0,1,2,1,6,1
601,4,1.0,10000,si.edu,1.0,0,1.0,1,4,1,1,0
8877,2,1.0,24999,slideshare.net,1.0,1,0.0,0,0,1,1,1
13919,2,0.0,10000,ox.ac.uk,1.0,0,0.0,3,2,0,6,1
449,6,1.0,54997,si.edu,0.0,0,0.0,0,3,0,3,0
210,2,1.0,24999,si.edu,1.0,1,1.0,1,6,1,1,0
11052,1,1.0,10000,si.edu,1.0,1,2.0,0,0,1,2,1
13674,4,1.0,10000,slideshare.net,1.0,1,0.0,2,4,1,3,1
10004,4,,10000,slideshare.net,1.0,0,2.0,0,2,0,5,0
12961,2,1.0,10000,slideshare.net,1.0,0,1.0,2,3,0,1,1
4703,2,1.0,24999,slideshare.net,1.0,1,0.0,1,1,1,7,1
12714,2,0.0,54997,slideshare.net,1.0,1,0.0,0,5,2,6,1
2489,4,1.0,24999,si.edu,0.0,0,0.0,2,6,1,7,1
1704,2,0.0,10000,ox.ac.uk,1.0,1,,1,4,0,3,0
11885,2,1.0,10000,ox.ac.uk,1.0,0,0.0,0,5,0,4,0
5756,6,1.0,10000,nsw.gov.au,1.0,1,0.0,0,5,2,0,0
7691,2,0.0,10000,slideshare.net,1.0,0,2.0,0,4,3,0,0
5774,2,1.0,10000,slideshare.net,1.0,1,0.0,0,1,2,6,0
1500,3,1.0,10000,ox.ac.uk,1.0,1,0.0,0,2,0,2,0
5338,1,0.0,69996,,0.0,0,1.0,1,2,0,3,1
75,0,1.0,84995,slideshare.net,0.0,0,0.0,2,1,0,4,1
10298,2,1.0,84995,ehow.com,0.0,0,0.0,0,6,3,7,0
7010,4,1.0,69996,si.edu,1.0,1,1.0,0,6,1,2,0
3921,1,0.0,39998,si.edu,1.0,1,2.0,0,4,0,0,1
7268,4,1.0,10000,si.edu,1.0,0,1.0,0,6,0,3,0
7955,4,0.0,39998,ox.ac.uk,1.0,1,0.0,3,0,0,4,1
4815,1,1.0,24999,ehow.com,1.0,1,2.0,1,5,1,4,1
1729,6,0.0,10000,ox.ac.uk,1.0,1,0.0,0,3,0,5,0
13544,5,0.0,10000,ehow.com,1.0,0,0.0,0,3,2,4,0
11516,1,0.0,10000,si.edu,1.0,0,1.0,2,4,2,0,1
12760,5,0.0,10000,si.edu,1.0,0,0.0,1,5,0,4,1
8473,1,1.0,24999,si.edu,0.0,1,1.0,0,4,1,4,1
506,3,0.0,84995,slideshare.net,1.0,1,0.0,1,1,1,2,0
13515,6,1.0,54997,si.edu,0.0,0,1.0,2,1,0,3,0
12011,0,0.0,24999,slideshare.net,1.0,0,0.0,1,3,1,2,0
4827,2,0.0,24999,ox.ac.uk,1.0,1,0.0,3,0,1,2,0
1877,1,0.0,10000,slideshare.net,1.0,0,1.0,1,4,1,3,0
8216,3,1.0,10000,ox.ac.uk,1.0,0,0.0,0,0,0,2,0
12768,3,1.0,10000,si.edu,0.0,0,0.0,1,3,1,0,0
8551,5,1.0,10000,si.edu,1.0,1,2.0,0,4,1,1,1
264,1,1.0,10000,ox.ac.uk,1.0,0,0.0,0,5,2,2,1
5441,4,1.0,84995,si.edu,0.0,1,2.0,2,1,1,3,0
2490,1,0.0,10000,ox.ac.uk,1.0,0,0.0,0,4,1,2,0
6393,1,1.0,10000,si.edu,0.0,0,0.0,0,2,0,7,0
7533,4,0.0,39998,slideshare.net,1.0,1,0.0,1,4,0,3,0
2726,4,1.0,10000,,1.0,0,1.0,3,0,0,0,0
11369,0,1.0,10000,ox.ac.uk,1.0,1,2.0,0,1,0,2,1
10630,2,1.0,24999,ox.ac.uk,1.0,0,3.0,1,4,1,4,1
11544,2,1.0,39998,ehow.com,1.0,1,1.0,0,2,2,1,1
2769,2,1.0,24999,si.edu,1.0,1,0.0,0,5,2,5,0
13193,0,1.0,24999,ehow.com,1.0,1,3.0,1,6,1,6,0
11115,1,1.0,10000,ehow.com,1.0,0,0.0,1,6,2,3,0
12676,2,1.0,84995,slideshare.net,0.0,1,2.0,0,0,1,6,0
8186,1,0.0,54997,slideshare.net,0.0,0,0.0,0,5,0,5,1
13293,3,1.0,10000,nsw.gov.au,1.0,0,0.0,0,5,1,2,1
8608,2,0.0,10000,si.edu,1.0,0,0.0,0,2,3,6,0
9016,5,1.0,10000,si.edu,1.0,1,0.0,0,2,1,3,0
7043,1,0.0,84995,slideshare.net,0.0,0,1.0,0,2,0,0,1
4928,5,1.0,24999,si.edu,1.0,0,0.0,0,0,2,6,1
9434,2,0.0,84995,ox.ac.uk,1.0,0,0.0,0,3,1,7,1
11455,1,1.0,24999,si.edu,1.0,0,0.0,3,6,1,3,0
3568,0,0.0,39998,google.co.uk,1.0,1,1.0,1,1,1,1,0
8640,3,1.0,10000,,1.0,1,0.0,1,4,1,6,0
2856,1,0.0,69996,slideshare.net,1.0,1,1.0,1,4,2,5,0
11577,3,0.0,84995,slideshare.net,0.0,0,1.0,0,4,0,6,1
7246,4,0.0,10000,ehow.com,1.0,1,0.0,0,2,0,3,0
2626,7,0.0,10000,ehow.com,1.0,1,2.0,0,3,1,3,0
2602,2,1.0,54997,slideshare.net,0.0,1,0.0,1,0,0,2,0
13664,3,1.0,84995,ox.ac.uk,0.0,1,2.0,1,0,1,3,1
11568,2,1.0,10000,si.edu,1.0,1,1.0,1,1,1,7,1
140,3,0.0,10000,slideshare.net,1.0,0,1.0,1,0,0,6,0
3416,5,0.0,24999,slideshare.net,1.0,1,0.0,0,2,0,5,0
6398,4,0.0,24999,slideshare.net,1.0,1,2.0,0,6,0,5,0
9612,3,1.0,10000,ox.ac.uk,1.0,0,2.0,1,1,0,3,0
11864,1,1.0,39998,si.edu,0.0,0,0.0,1,2,0,1,0
12397,1,1.0,10000,google.co.uk,0.0,1,1.0,1,5,0,2,0
6624,2,0.0,24999,google.co.uk,1.0,0,1.0,1,3,1,6,0
13039,2,0.0,24999,si.edu,1.0,0,0.0,1,0,0,2,0
7194,2,1.0,54997,ox.ac.uk,1.0,1,0.0,2,1,0,1,0
6811,1,0.0,84995,si.edu,0.0,1,1.0,0,0,0,2,0
5543,2,1.0,69996,ox.ac.uk,1.0,1,0.0,1,1,2,0,0
10974,1,0.0,54997,si.edu,0.0,0,0.0,0,4,1,6,1
3613,1,0.0,54997,si.edu,1.0,0,0.0,0,5,3,2,1
1642,4,1.0,10000,si.edu,1.0,1,1.0,0,6,1,7,0
708,4,1.0,10000,ox.ac.uk,1.0,1,0.0,0,2,1,2,1
12913,1,1.0,10000,,1.0,0,3.0,2,2,0,6,1
10761,7,0.0,39998,google.co.uk,1.0,0,0.0,0,3,1,2,0
259,0,1.0,39998,ehow.com,1.0,1,4.0,0,4,0,0,0
8316,2,1.0,24999,slideshare.net,0.0,0,0.0,0,1,0,2,1
9300,3,1.0,39998,si.edu,1.0,1,3.0,0,3,1,3,1
1160,2,1.0,10000,si.edu,0.0,0,0.0,1,6,0,6,1
11057,4,1.0,10000,slideshare.net,1.0,1,2.0,0,0,0,5,1
3116,1,0.0,10000,si.edu,1.0,0,1.0,1,4,1,5,0
3390,2,1.0,84995,ox.ac.uk,0.0,0,1.0,1,4,0,0,0
444,3,0.0,54997,nsw.gov.au,0.0,0,0.0,2,3,1,6,1
9358,6,1.0,84995,slideshare.net,0.0,1,1.0,1,2,1,1,1
2729,1,0.0,39998,si.edu,1.0,1,0.0,1,1,0,6,0
1551,1,0.0,10000,google.co.uk,1.0,0,0.0,4,4,2,4,0
2240,4,1.0,24999,slideshare.net,1.0,1,1.0,0,1,0,2,1
2329,1,0.0,24999,si.edu,0.0,0,0.0,1,5,0,2,1
8441,2,0.0,10000,slideshare.net,0.0,1,0.0,2,6,0,7,1
11878,0,0.0,69996,si.edu,1.0,1,0.0,2,5,1,4,0
4842,7,1.0,54997,slideshare.net,0.0,0,0.0,1,5,0,4,1
4225,2,0.0,69996,google.co.uk,1.0,0,1.0,0,1,1,0,0
11150,0,1.0,10000,slideshare.net,1.0,0,0.0,0,6,1,1,0
2342,2,0.0,24999,ox.ac.uk,1.0,1,1.0,0,3,1,1,0
3825,2,1.0,69996,ox.ac.uk,1.0,1,3.0,1,1,0,1,1
2618,5,1.0,10000,si.edu,1.0,1,0.0,0,5,0,1,0
4378,0,1.0,69996,si.edu,0.0,0,0.0,1,4,0,5,1
8599,1,0.0,10000,si.edu,1.0,1,1.0,1,1,1,3,0
9696,0,1.0,24999,slideshare.net,1.0,1,2.0,2,0,0,4,0
13864,0,0.0,10000,si.edu,1.0,0,0.0,2,1,4,1,0
172,0,1.0,10000,si.edu,1.0,0,1.0,0,4,2,1,0
2263,4,0.0,24999,si.edu,0.0,0,2.0,1,3,0,5,1
3362,3,1.0,84995,si.edu,0.0,1,1.0,1,4,0,3,0
12373,2,0.0,54997,si.edu,0.0,0,0.0,2,3,1,5,0
3540,6,0.0,69996,ox.ac.uk,0.0,0,0.0,0,1,0,2,1
4933,3,0.0,54997,si.edu,0.0,1,1.0,1,6,0,6,1
6125,3,0.0,54997,si.edu,0.0,0,0.0,1,5,1,4,0
2442,5,0.0,10000,si.edu,1.0,1,3.0,0,6,0,3,0
1280,2,0.0,10000,ox.ac.uk,1.0,1,0.0,1,3,1,3,0
9557,1,0.0,10000,si.edu,1.0,0,1.0,1,1,2,2,1
7811,2,1.0,84995,ehow.com,0.0,1,1.0,2,6,0,5,1
2158,2,0.0,10000,si.edu,1.0,1,2.0,0,6,0,6,1
4111,1,0.0,84995,slideshare.net,0.0,1,1.0,1,0,1,5,1
5807,0,0.0,10000,si.edu,1.0,1,0.0,2,0,1,4,0
917,4,1.0,24999,si.edu,0.0,0,1.0,0,3,1,5,1
2807,5,0.0,24999,google.co.uk,1.0,1,,1,1,0,3,1
2971,1,1.0,10000,ox.ac.uk,1.0,1,2.0,0,4,0,7,0
9955,2,1.0,10000,slideshare.net,1.0,0,1.0,1,3,0,5,0
13822,3,1.0,10000,si.edu,1.0,0,0.0,2,4,0,0,1
9554,1,,10000,slideshare.net,1.0,1,0.0,0,6,0,6,0
13157,3,0.0,69996,slideshare.net,0.0,1,1.0,1,6,1,7,1
10024,0,1.0,10000,ox.ac.uk,1.0,1,2.0,1,0,2,5,1
13476,5,,69996,si.edu,0.0,1,1.0,2,1,0,5,1
935,3,1.0,10000,slideshare.net,1.0,1,0.0,0,5,0,3,0
13481,1,0.0,39998,si.edu,1.0,1,0.0,1,2,0,3,1
1531,2,0.0,39998,si.edu,1.0,0,3.0,2,4,2,2,1
7621,3,0.0,24999,ox.ac.uk,1.0,1,2.0,1,1,1,3,1
2105,3,0.0,10000,si.edu,1.0,1,2.0,2,0,1,7,0
700,2,1.0,10000,si.edu,1.0,0,1.0,1,1,1,0,1
11039,5,1.0,54997,slideshare.net,1.0,1,1.0,3,2,0,4,1
11663,1,0.0,24999,si.edu,1.0,1,3.0,0,5,0,1,0
916,2,0.0,69996,slideshare.net,0.0,0,0.0,0,3,1,0,0
6965,0,0.0,84995,si.edu,0.0,1,0.0,0,6,1,5,0
4328,1,1.0,24999,si.edu,1.0,0,2.0,1,1,0,3,0
10306,2,1.0,39998,slideshare.net,1.0,1,1.0,0,4,1,0,1
6634,1,0.0,84995,si.edu,0.0,1,1.0,1,4,1,5,1
11018,0,0.0,39998,slideshare.net,1.0,0,0.0,1,6,0,1,0
11030,1,1.0,69996,si.edu,0.0,1,2.0,0,2,1,5,1
7679,0,1.0,10000,ox.ac.uk,1.0,0,2.0,0,4,0,5,0
3230,2,,84995,google.co.uk,1.0,1,1.0,0,4,1,5,1
1394,1,1.0,10000,si.edu,1.0,1,2.0,1,0,0,4,0
8051,1,1.0,10000,si.edu,1.0,1,0.0,0,1,0,4,0
2259,2,1.0,24999,si.edu,1.0,1,0.0,0,0,0,4,1
11624,0,0.0,10000,google.co.uk,1.0,0,1.0,2,1,0,4,1
2188,2,1.0,84995,slideshare.net,0.0,0,0.0,2,4,2,3,1
5259,1,0.0,24999,ox.ac.uk,1.0,0,1.0,1,2,0,1,1
